"time","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Source.ports[2].m_flow","Source.ports[2].p","Source.ports[2].h_outflow","Source.ports[3].m_flow","Source.ports[3].p","Source.ports[3].h_outflow","Source.ports[4].m_flow","Source.ports[4].p","Source.ports[4].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","Sink.ports[2].m_flow","Sink.ports[2].p","Sink.ports[2].h_outflow","Sink.ports[3].m_flow","Sink.ports[3].p","Sink.ports[3].h_outflow","Sink.ports[4].m_flow","Sink.ports[4].p","Sink.ports[4].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","downstreamPressure.y","pumpPolynomial.port_b.m_flow","pumpPolynomial.port_b.p","pumpPolynomial.port_b.h_outflow","pumpQuadraticLinear.port_b.m_flow","pumpQuadraticLinear.port_b.p","pumpQuadraticLinear.port_b.h_outflow","pumpLinear.port_b.m_flow","pumpLinear.port_b.p","pumpLinear.port_b.h_outflow"
0.10000000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.10200000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.10400000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.106,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.108,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.11,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.112,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.114,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.11600000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.11800000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.12,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.122,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.124,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.126,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.128,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.13,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.13200000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.13400000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.13600000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.13800000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14000000000000001,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14200000000000002,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14400000000000002,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14599999999999999,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14799999999999999,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.14999999999999999,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.152,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
0.154,-1.5847076034399414,200000,84105.918942201242,-1.5847076034399414,200000,84105.918942201242,-1.6502607885599512,200000,84105.918942201242,-1.6502607885599507,200000,84105.918942201242,1.5847076034399414,100000,84011.811167136795,1.5847076034399414,100000,84011.811167136795,1.6502607885599512,100000,84011.811167136795,1.6502607885599507,100000,84011.811167136795,-1.5847076034399414,100000,83980.693817197782,100000,-1.5847076034399414,100000,83980.693817197782,-1.6502607885599512,100000,83980.693817197782,-1.6502607885599507,100000,83980.693817197767
